ID,Student_ID,Subject_Name,Year,Term,Score,Grade
PERF501,STD007,French,SS2,Third Term,13,F9
PERF502,STD007,French,SS3,First Term,76,A1
PERF503,STD007,French,SS3,Second Term,48,D7
PERF504,STD007,French,SS3,Third Term,41,E8
PERF505,STD007,Bookkeeping,SS1,First Term,60,C4
PERF506,STD007,Bookkeeping,SS1,Second Term,49,D7
PERF507,STD007,Bookkeeping,SS1,Third Term,23,F9
PERF508,STD007,Bookkeeping,SS2,First Term,73,B2
PERF509,STD007,Bookkeeping,SS2,Second Term,12,F9
PERF510,STD007,Bookkeeping,SS2,Third Term,94,A1
PERF511,STD007,Bookkeeping,SS3,First Term,25,F9
PERF512,STD007,Bookkeeping,SS3,Second Term,75,A1
PERF513,STD007,Bookkeeping,SS3,Third Term,43,E8
PERF514,STD008,English Studies,SS1,First Term,50,C6
PERF515,STD008,English Studies,SS1,Second Term,70,B2
PERF516,STD008,English Studies,SS1,Third Term,29,F9
PERF517,STD008,English Studies,SS2,First Term,13,F9
PERF518,STD008,English Studies,SS2,Second Term,81,A1
PERF519,STD008,English Studies,SS2,Third Term,76,A1
PERF520,STD008,English Studies,SS3,First Term,18,F9
PERF521,STD008,English Studies,SS3,Second Term,47,D7
PERF522,STD008,English Studies,SS3,Third Term,37,F9
PERF523,STD008,Mathematics,SS1,First Term,55,C5
PERF524,STD008,Mathematics,SS1,Second Term,72,B2
PERF525,STD008,Mathematics,SS1,Third Term,19,F9
PERF526,STD008,Mathematics,SS2,First Term,83,A1
PERF527,STD008,Mathematics,SS2,Second Term,16,F9
PERF528,STD008,Mathematics,SS2,Third Term,69,B3
PERF529,STD008,Mathematics,SS3,First Term,81,A1
PERF530,STD008,Mathematics,SS3,Second Term,24,F9
PERF531,STD008,Mathematics,SS3,Third Term,75,A1
PERF532,STD008,Civic Education,SS1,First Term,49,D7
PERF533,STD008,Civic Education,SS1,Second Term,49,D7
PERF534,STD008,Civic Education,SS1,Third Term,53,C6
PERF535,STD008,Civic Education,SS2,First Term,20,F9
PERF536,STD008,Civic Education,SS2,Second Term,73,B2
PERF537,STD008,Civic Education,SS2,Third Term,79,A1
PERF538,STD008,Civic Education,SS3,First Term,77,A1
PERF539,STD008,Civic Education,SS3,Second Term,67,B3
PERF540,STD008,Civic Education,SS3,Third Term,63,C4
PERF541,STD008,Geography,SS1,First Term,28,F9
PERF542,STD008,Geography,SS1,Second Term,95,A1
PERF543,STD008,Geography,SS1,Third Term,79,A1
PERF544,STD008,Geography,SS2,First Term,90,A1
PERF545,STD008,Geography,SS2,Second Term,88,A1
PERF546,STD008,Geography,SS2,Third Term,73,B2
PERF547,STD008,Geography,SS3,First Term,79,A1
PERF548,STD008,Geography,SS3,Second Term,90,A1
PERF549,STD008,Geography,SS3,Third Term,49,D7
PERF550,STD008,Commerce,SS1,First Term,58,C5
PERF551,STD008,Commerce,SS1,Second Term,32,F9
PERF552,STD008,Commerce,SS1,Third Term,60,C4
PERF553,STD008,Commerce,SS2,First Term,27,F9
PERF554,STD008,Commerce,SS2,Second Term,67,B3
PERF555,STD008,Commerce,SS2,Third Term,49,D7
PERF556,STD008,Commerce,SS3,First Term,73,B2
PERF557,STD008,Commerce,SS3,Second Term,29,F9
PERF558,STD008,Commerce,SS3,Third Term,55,C5
PERF559,STD008,Economics,SS1,First Term,46,D7
PERF560,STD008,Economics,SS1,Second Term,22,F9
PERF561,STD008,Economics,SS1,Third Term,67,B3
PERF562,STD008,Economics,SS2,First Term,16,F9
PERF563,STD008,Economics,SS2,Second Term,68,B3
PERF564,STD008,Economics,SS2,Third Term,80,A1
PERF565,STD008,Economics,SS3,First Term,43,E8
PERF566,STD008,Economics,SS3,Second Term,51,C6
PERF567,STD008,Economics,SS3,Third Term,35,F9
PERF568,STD008,Government,SS1,First Term,77,A1
PERF569,STD008,Government,SS1,Second Term,49,D7
PERF570,STD008,Government,SS1,Third Term,15,F9
PERF571,STD008,Government,SS2,First Term,80,A1
PERF572,STD008,Government,SS2,Second Term,31,F9
PERF573,STD008,Government,SS2,Third Term,25,F9
PERF574,STD008,Government,SS3,First Term,57,C5
PERF575,STD008,Government,SS3,Second Term,63,C4
PERF576,STD008,Government,SS3,Third Term,42,E8
PERF577,STD008,Garment Making,SS1,First Term,67,B3
PERF578,STD008,Garment Making,SS1,Second Term,27,F9
PERF579,STD008,Garment Making,SS1,Third Term,86,A1
PERF580,STD008,Garment Making,SS2,First Term,39,F9
PERF581,STD008,Garment Making,SS2,Second Term,83,A1
PERF582,STD008,Garment Making,SS2,Third Term,21,F9
PERF583,STD008,Garment Making,SS3,First Term,88,A1
PERF584,STD008,Garment Making,SS3,Second Term,40,E8
PERF585,STD008,Garment Making,SS3,Third Term,38,F9
PERF586,STD009,English Studies,SS1,First Term,88,A1
PERF587,STD009,English Studies,SS1,Second Term,23,F9
PERF588,STD009,English Studies,SS1,Third Term,22,F9
PERF589,STD009,English Studies,SS2,First Term,72,B2
PERF590,STD009,English Studies,SS2,Second Term,46,D7
PERF591,STD009,English Studies,SS2,Third Term,52,C6
PERF592,STD009,English Studies,SS3,First Term,66,B3
PERF593,STD009,English Studies,SS3,Second Term,19,F9
PERF594,STD009,English Studies,SS3,Third Term,57,C5
PERF595,STD009,Mathematics,SS1,First Term,23,F9
PERF596,STD009,Mathematics,SS1,Second Term,39,F9
PERF597,STD009,Mathematics,SS1,Third Term,15,F9
PERF598,STD009,Mathematics,SS2,First Term,69,B3
PERF599,STD009,Mathematics,SS2,Second Term,75,A1
PERF600,STD009,Mathematics,SS2,Third Term,59,C5
PERF601,STD009,Mathematics,SS3,First Term,79,A1
PERF602,STD009,Mathematics,SS3,Second Term,14,F9
PERF603,STD009,Mathematics,SS3,Third Term,31,F9
PERF604,STD009,Civic Education,SS1,First Term,14,F9
PERF605,STD009,Civic Education,SS1,Second Term,89,A1
PERF606,STD009,Civic Education,SS1,Third Term,77,A1
PERF607,STD009,Civic Education,SS2,First Term,59,C5
PERF608,STD009,Civic Education,SS2,Second Term,14,F9
PERF609,STD009,Civic Education,SS2,Third Term,93,A1
PERF610,STD009,Civic Education,SS3,First Term,54,C6
PERF611,STD009,Civic Education,SS3,Second Term,46,D7
PERF612,STD009,Civic Education,SS3,Third Term,24,F9
PERF613,STD009,Computer Science,SS1,First Term,25,F9
PERF614,STD009,Computer Science,SS1,Second Term,15,F9
PERF615,STD009,Computer Science,SS1,Third Term,15,F9
PERF616,STD009,Computer Science,SS2,First Term,70,B2
PERF617,STD009,Computer Science,SS2,Second Term,36,F9
PERF618,STD009,Computer Science,SS2,Third Term,94,A1
PERF619,STD009,Computer Science,SS3,First Term,27,F9
PERF620,STD009,Computer Science,SS3,Second Term,58,C5
PERF621,STD009,Computer Science,SS3,Third Term,59,C5
PERF622,STD009,Further Mathematics,SS1,First Term,28,F9
PERF623,STD009,Further Mathematics,SS1,Second Term,84,A1
PERF624,STD009,Further Mathematics,SS1,Third Term,49,D7
PERF625,STD009,Further Mathematics,SS2,First Term,20,F9
PERF626,STD009,Further Mathematics,SS2,Second Term,59,C5
PERF627,STD009,Further Mathematics,SS2,Third Term,55,C5
PERF628,STD009,Further Mathematics,SS3,First Term,55,C5
PERF629,STD009,Further Mathematics,SS3,Second Term,20,F9
PERF630,STD009,Further Mathematics,SS3,Third Term,82,A1
PERF631,STD009,Agricultural Science,SS1,First Term,19,F9
PERF632,STD009,Agricultural Science,SS1,Second Term,94,A1
PERF633,STD009,Agricultural Science,SS1,Third Term,40,E8
PERF634,STD009,Agricultural Science,SS2,First Term,86,A1
PERF635,STD009,Agricultural Science,SS2,Second Term,26,F9
PERF636,STD009,Agricultural Science,SS2,Third Term,70,B2
PERF637,STD009,Agricultural Science,SS3,First Term,34,F9
PERF638,STD009,Agricultural Science,SS3,Second Term,55,C5
PERF639,STD009,Agricultural Science,SS3,Third Term,90,A1
PERF640,STD009,Physics,SS1,First Term,20,F9
PERF641,STD009,Physics,SS1,Second Term,35,F9
PERF642,STD009,Physics,SS1,Third Term,19,F9
PERF643,STD009,Physics,SS2,First Term,68,B3
PERF644,STD009,Physics,SS2,Second Term,17,F9
PERF645,STD009,Physics,SS2,Third Term,19,F9
PERF646,STD009,Physics,SS3,First Term,78,A1
PERF647,STD009,Physics,SS3,Second Term,40,E8
PERF648,STD009,Physics,SS3,Third Term,76,A1
PERF649,STD009,Bookkeeping,SS1,First Term,40,E8
PERF650,STD009,Bookkeeping,SS1,Second Term,16,F9
PERF651,STD009,Bookkeeping,SS1,Third Term,38,F9
PERF652,STD009,Bookkeeping,SS2,First Term,21,F9
PERF653,STD009,Bookkeeping,SS2,Second Term,32,F9
PERF654,STD009,Bookkeeping,SS2,Third Term,74,B2
PERF655,STD009,Bookkeeping,SS3,First Term,77,A1
PERF656,STD009,Bookkeeping,SS3,Second Term,15,F9
PERF657,STD009,Bookkeeping,SS3,Third Term,85,A1
PERF658,STD010,English Studies,SS1,First Term,60,C4
PERF659,STD010,English Studies,SS1,Second Term,51,C6
PERF660,STD010,English Studies,SS1,Third Term,36,F9
PERF661,STD010,English Studies,SS2,First Term,12,F9
PERF662,STD010,English Studies,SS2,Second Term,91,A1
PERF663,STD010,English Studies,SS2,Third Term,14,F9
PERF664,STD010,English Studies,SS3,First Term,39,F9
PERF665,STD010,English Studies,SS3,Second Term,94,A1
PERF666,STD010,English Studies,SS3,Third Term,28,F9
PERF667,STD010,Mathematics,SS1,First Term,59,C5
PERF668,STD010,Mathematics,SS1,Second Term,49,D7
PERF669,STD010,Mathematics,SS1,Third Term,12,F9
PERF670,STD010,Mathematics,SS2,First Term,83,A1
PERF671,STD010,Mathematics,SS2,Second Term,34,F9
PERF672,STD010,Mathematics,SS2,Third Term,31,F9
PERF673,STD010,Mathematics,SS3,First Term,12,F9
PERF674,STD010,Mathematics,SS3,Second Term,66,B3
PERF675,STD010,Mathematics,SS3,Third Term,59,C5
PERF676,STD010,Civic Education,SS1,First Term,47,D7
PERF677,STD010,Civic Education,SS1,Second Term,95,A1
PERF678,STD010,Civic Education,SS1,Third Term,44,E8
PERF679,STD010,Civic Education,SS2,First Term,65,B3
PERF680,STD010,Civic Education,SS2,Second Term,30,F9
PERF681,STD010,Civic Education,SS2,Third Term,18,F9
PERF682,STD010,Civic Education,SS3,First Term,33,F9
PERF683,STD010,Civic Education,SS3,Second Term,69,B3
PERF684,STD010,Civic Education,SS3,Third Term,86,A1
PERF685,STD010,Commerce,SS1,First Term,83,A1
PERF686,STD010,Commerce,SS1,Second Term,56,C5
PERF687,STD010,Commerce,SS1,Third Term,89,A1
PERF688,STD010,Commerce,SS2,First Term,47,D7
PERF689,STD010,Commerce,SS2,Second Term,70,B2
PERF690,STD010,Commerce,SS2,Third Term,32,F9
PERF691,STD010,Commerce,SS3,First Term,85,A1
PERF692,STD010,Commerce,SS3,Second Term,26,F9
PERF693,STD010,Commerce,SS3,Third Term,88,A1
PERF694,STD010,Geography,SS1,First Term,41,E8
PERF695,STD010,Geography,SS1,Second Term,31,F9
PERF696,STD010,Geography,SS1,Third Term,74,B2
PERF697,STD010,Geography,SS2,First Term,73,B2
PERF698,STD010,Geography,SS2,Second Term,66,B3
PERF699,STD010,Geography,SS2,Third Term,30,F9
PERF700,STD010,Geography,SS3,First Term,45,D7
PERF701,STD010,Geography,SS3,Second Term,71,B2
PERF702,STD010,Geography,SS3,Third Term,91,A1
PERF703,STD010,Government,SS1,First Term,52,C6
PERF704,STD010,Government,SS1,Second Term,53,C6
PERF705,STD010,Government,SS1,Third Term,33,F9
PERF706,STD010,Government,SS2,First Term,62,C4
PERF707,STD010,Government,SS2,Second Term,49,D7
PERF708,STD010,Government,SS2,Third Term,31,F9
PERF709,STD010,Government,SS3,First Term,95,A1
PERF710,STD010,Government,SS3,Second Term,26,F9
PERF711,STD010,Government,SS3,Third Term,35,F9
PERF712,STD010,Further Mathematics,SS1,First Term,22,F9
PERF713,STD010,Further Mathematics,SS1,Second Term,46,D7
PERF714,STD010,Further Mathematics,SS1,Third Term,27,F9
PERF715,STD010,Further Mathematics,SS2,First Term,95,A1
PERF716,STD010,Further Mathematics,SS2,Second Term,63,C4
PERF717,STD010,Further Mathematics,SS2,Third Term,87,A1
PERF718,STD010,Further Mathematics,SS3,First Term,62,C4
PERF719,STD010,Further Mathematics,SS3,Second Term,30,F9
PERF720,STD010,Further Mathematics,SS3,Third Term,26,F9
PERF721,STD010,Economics,SS1,First Term,28,F9
PERF722,STD010,Economics,SS1,Second Term,56,C5
PERF723,STD010,Economics,SS1,Third Term,57,C5
PERF724,STD010,Economics,SS2,First Term,45,D7
PERF725,STD010,Economics,SS2,Second Term,28,F9
PERF726,STD010,Economics,SS2,Third Term,38,F9
PERF727,STD010,Economics,SS3,First Term,92,A1
PERF728,STD010,Economics,SS3,Second Term,71,B2
PERF729,STD010,Economics,SS3,Third Term,60,C4
PERF730,STD010,Marketing,SS1,First Term,80,A1
PERF731,STD010,Marketing,SS1,Second Term,27,F9
PERF732,STD010,Marketing,SS1,Third Term,72,B2
PERF733,STD010,Marketing,SS2,First Term,30,F9
PERF734,STD010,Marketing,SS2,Second Term,39,F9
PERF735,STD010,Marketing,SS2,Third Term,27,F9
PERF736,STD010,Marketing,SS3,First Term,22,F9
PERF737,STD010,Marketing,SS3,Second Term,84,A1
PERF738,STD010,Marketing,SS3,Third Term,34,F9
PERF739,STD011,English Studies,SS1,First Term,31,F9
PERF740,STD011,English Studies,SS1,Second Term,35,F9
PERF741,STD011,English Studies,SS1,Third Term,28,F9
PERF742,STD011,English Studies,SS2,First Term,45,D7
PERF743,STD011,English Studies,SS2,Second Term,90,A1
PERF744,STD011,English Studies,SS2,Third Term,25,F9
PERF745,STD011,English Studies,SS3,First Term,58,C5
PERF746,STD011,English Studies,SS3,Second Term,61,C4
PERF747,STD011,English Studies,SS3,Third Term,52,C6
PERF748,STD011,Mathematics,SS1,First Term,39,F9
PERF749,STD011,Mathematics,SS1,Second Term,61,C4
PERF750,STD011,Mathematics,SS1,Third Term,85,A1
PERF751,STD011,Mathematics,SS2,First Term,14,F9
PERF752,STD011,Mathematics,SS2,Second Term,69,B3
PERF753,STD011,Mathematics,SS2,Third Term,45,D7
PERF754,STD011,Mathematics,SS3,First Term,82,A1
PERF755,STD011,Mathematics,SS3,Second Term,56,C5
PERF756,STD011,Mathematics,SS3,Third Term,34,F9
PERF757,STD011,Civic Education,SS1,First Term,70,B2
PERF758,STD011,Civic Education,SS1,Second Term,21,F9
PERF759,STD011,Civic Education,SS1,Third Term,61,C4
PERF760,STD011,Civic Education,SS2,First Term,45,D7
PERF761,STD011,Civic Education,SS2,Second Term,63,C4
PERF762,STD011,Civic Education,SS2,Third Term,88,A1
PERF763,STD011,Civic Education,SS3,First Term,73,B2
PERF764,STD011,Civic Education,SS3,Second Term,44,E8
PERF765,STD011,Civic Education,SS3,Third Term,23,F9
PERF766,STD011,Chemistry,SS1,First Term,19,F9
PERF767,STD011,Chemistry,SS1,Second Term,32,F9
PERF768,STD011,Chemistry,SS1,Third Term,25,F9
PERF769,STD011,Chemistry,SS2,First Term,61,C4
PERF770,STD011,Chemistry,SS2,Second Term,14,F9
PERF771,STD011,Chemistry,SS2,Third Term,70,B2
PERF772,STD011,Chemistry,SS3,First Term,60,C4
PERF773,STD011,Chemistry,SS3,Second Term,36,F9
PERF774,STD011,Chemistry,SS3,Third Term,51,C6
PERF775,STD011,Food & Nutrition,SS1,First Term,93,A1
PERF776,STD011,Food & Nutrition,SS1,Second Term,57,C5
PERF777,STD011,Food & Nutrition,SS1,Third Term,26,F9
PERF778,STD011,Food & Nutrition,SS2,First Term,93,A1
PERF779,STD011,Food & Nutrition,SS2,Second Term,21,F9
PERF780,STD011,Food & Nutrition,SS2,Third Term,68,B3
PERF781,STD011,Food & Nutrition,SS3,First Term,40,E8
PERF782,STD011,Food & Nutrition,SS3,Second Term,84,A1
PERF783,STD011,Food & Nutrition,SS3,Third Term,88,A1
PERF784,STD011,Technical Drawing,SS1,First Term,34,F9
PERF785,STD011,Technical Drawing,SS1,Second Term,38,F9
PERF786,STD011,Technical Drawing,SS1,Third Term,95,A1
PERF787,STD011,Technical Drawing,SS2,First Term,80,A1
PERF788,STD011,Technical Drawing,SS2,Second Term,38,F9
PERF789,STD011,Technical Drawing,SS2,Third Term,24,F9
PERF790,STD011,Technical Drawing,SS3,First Term,15,F9
PERF791,STD011,Technical Drawing,SS3,Second Term,61,C4
PERF792,STD011,Technical Drawing,SS3,Third Term,53,C6
PERF793,STD011,Agricultural Science,SS1,First Term,94,A1
PERF794,STD011,Agricultural Science,SS1,Second Term,55,C5
PERF795,STD011,Agricultural Science,SS1,Third Term,91,A1
PERF796,STD011,Agricultural Science,SS2,First Term,58,C5
PERF797,STD011,Agricultural Science,SS2,Second Term,91,A1
PERF798,STD011,Agricultural Science,SS2,Third Term,12,F9
PERF799,STD011,Agricultural Science,SS3,First Term,47,D7
PERF800,STD011,Agricultural Science,SS3,Second Term,82,A1
PERF801,STD011,Agricultural Science,SS3,Third Term,95,A1
PERF802,STD011,Bookkeeping,SS1,First Term,60,C4
PERF803,STD011,Bookkeeping,SS1,Second Term,78,A1
PERF804,STD011,Bookkeeping,SS1,Third Term,22,F9
PERF805,STD011,Bookkeeping,SS2,First Term,41,E8
PERF806,STD011,Bookkeeping,SS2,Second Term,77,A1
PERF807,STD011,Bookkeeping,SS2,Third Term,17,F9
PERF808,STD011,Bookkeeping,SS3,First Term,92,A1
PERF809,STD011,Bookkeeping,SS3,Second Term,82,A1
PERF810,STD011,Bookkeeping,SS3,Third Term,31,F9
PERF811,STD012,English Studies,SS1,First Term,62,C4
PERF812,STD012,English Studies,SS1,Second Term,19,F9
PERF813,STD012,English Studies,SS1,Third Term,21,F9
PERF814,STD012,English Studies,SS2,First Term,46,D7
PERF815,STD012,English Studies,SS2,Second Term,29,F9
PERF816,STD012,English Studies,SS2,Third Term,34,F9
PERF817,STD012,English Studies,SS3,First Term,79,A1
PERF818,STD012,English Studies,SS3,Second Term,16,F9
PERF819,STD012,English Studies,SS3,Third Term,48,D7
PERF820,STD012,Mathematics,SS1,First Term,12,F9
PERF821,STD012,Mathematics,SS1,Second Term,34,F9
PERF822,STD012,Mathematics,SS1,Third Term,94,A1
PERF823,STD012,Mathematics,SS2,First Term,43,E8
PERF824,STD012,Mathematics,SS2,Second Term,57,C5
PERF825,STD012,Mathematics,SS2,Third Term,25,F9
PERF826,STD012,Mathematics,SS3,First Term,95,A1
PERF827,STD012,Mathematics,SS3,Second Term,16,F9
PERF828,STD012,Mathematics,SS3,Third Term,40,E8
PERF829,STD012,Civic Education,SS1,First Term,62,C4
PERF830,STD012,Civic Education,SS1,Second Term,64,C4
PERF831,STD012,Civic Education,SS1,Third Term,55,C5
PERF832,STD012,Civic Education,SS2,First Term,23,F9
PERF833,STD012,Civic Education,SS2,Second Term,34,F9
PERF834,STD012,Civic Education,SS2,Third Term,56,C5
PERF835,STD012,Civic Education,SS3,First Term,52,C6
PERF836,STD012,Civic Education,SS3,Second Term,15,F9
PERF837,STD012,Civic Education,SS3,Third Term,67,B3
PERF838,STD012,Economics,SS1,First Term,63,C4
PERF839,STD012,Economics,SS1,Second Term,15,F9
PERF840,STD012,Economics,SS1,Third Term,12,F9
PERF841,STD012,Economics,SS2,First Term,19,F9
PERF842,STD012,Economics,SS2,Second Term,20,F9
PERF843,STD012,Economics,SS2,Third Term,13,F9
PERF844,STD012,Economics,SS3,First Term,43,E8
PERF845,STD012,Economics,SS3,Second Term,91,A1
PERF846,STD012,Economics,SS3,Third Term,57,C5
PERF847,STD012,Accounting,SS1,First Term,41,E8
PERF848,STD012,Accounting,SS1,Second Term,39,F9
PERF849,STD012,Accounting,SS1,Third Term,68,B3
PERF850,STD012,Accounting,SS2,First Term,49,D7
PERF851,STD012,Accounting,SS2,Second Term,83,A1
PERF852,STD012,Accounting,SS2,Third Term,71,B2
PERF853,STD012,Accounting,SS3,First Term,66,B3
PERF854,STD012,Accounting,SS3,Second Term,29,F9
PERF855,STD012,Accounting,SS3,Third Term,44,E8
PERF856,STD012,Commerce,SS1,First Term,15,F9
PERF857,STD012,Commerce,SS1,Second Term,59,C5
PERF858,STD012,Commerce,SS1,Third Term,66,B3
PERF859,STD012,Commerce,SS2,First Term,19,F9
PERF860,STD012,Commerce,SS2,Second Term,52,C6
PERF861,STD012,Commerce,SS2,Third Term,90,A1
PERF862,STD012,Commerce,SS3,First Term,25,F9
PERF863,STD012,Commerce,SS3,Second Term,26,F9
PERF864,STD012,Commerce,SS3,Third Term,94,A1
PERF865,STD012,Agricultural Science,SS1,First Term,33,F9
PERF866,STD012,Agricultural Science,SS1,Second Term,14,F9
PERF867,STD012,Agricultural Science,SS1,Third Term,95,A1
PERF868,STD012,Agricultural Science,SS2,First Term,70,B2
PERF869,STD012,Agricultural Science,SS2,Second Term,34,F9
PERF870,STD012,Agricultural Science,SS2,Third Term,54,C6
PERF871,STD012,Agricultural Science,SS3,First Term,62,C4
PERF872,STD012,Agricultural Science,SS3,Second Term,15,F9
PERF873,STD012,Agricultural Science,SS3,Third Term,95,A1
PERF874,STD012,Geography,SS1,First Term,81,A1
PERF875,STD012,Geography,SS1,Second Term,74,B2
PERF876,STD012,Geography,SS1,Third Term,80,A1
PERF877,STD012,Geography,SS2,First Term,48,D7
PERF878,STD012,Geography,SS2,Second Term,49,D7
PERF879,STD012,Geography,SS2,Third Term,42,E8
PERF880,STD012,Geography,SS3,First Term,41,E8
PERF881,STD012,Geography,SS3,Second Term,72,B2
PERF882,STD012,Geography,SS3,Third Term,44,E8
PERF883,STD012,Data Processing,SS1,First Term,48,D7
PERF884,STD012,Data Processing,SS1,Second Term,90,A1
PERF885,STD012,Data Processing,SS1,Third Term,84,A1
PERF886,STD012,Data Processing,SS2,First Term,18,F9
PERF887,STD012,Data Processing,SS2,Second Term,87,A1
PERF888,STD012,Data Processing,SS2,Third Term,46,D7
PERF889,STD012,Data Processing,SS3,First Term,51,C6
PERF890,STD012,Data Processing,SS3,Second Term,89,A1
PERF891,STD012,Data Processing,SS3,Third Term,45,D7
PERF892,STD013,English Studies,SS1,First Term,13,F9
PERF893,STD013,English Studies,SS1,Second Term,40,E8
PERF894,STD013,English Studies,SS1,Third Term,86,A1
PERF895,STD013,English Studies,SS2,First Term,13,F9
PERF896,STD013,English Studies,SS2,Second Term,90,A1
PERF897,STD013,English Studies,SS2,Third Term,65,B3
PERF898,STD013,English Studies,SS3,First Term,21,F9
PERF899,STD013,English Studies,SS3,Second Term,22,F9
PERF900,STD013,English Studies,SS3,Third Term,52,C6
PERF901,STD013,Mathematics,SS1,First Term,31,F9
PERF902,STD013,Mathematics,SS1,Second Term,63,C4
PERF903,STD013,Mathematics,SS1,Third Term,62,C4
PERF904,STD013,Mathematics,SS2,First Term,26,F9
PERF905,STD013,Mathematics,SS2,Second Term,13,F9
PERF906,STD013,Mathematics,SS2,Third Term,32,F9
